Flex1,Flex2,Flex3,Flex4,Flex5,Label
407,41,227,237,260,2.5
405,38,228,238,260,2.5
404,37,228,237,260,2.5
403,36,229,237,260,2.5
402,37,228,237,260,2.5
400,38,228,238,261,2.5
402,40,227,236,260,2.5
404,41,228,237,260,2.5
404,38,228,238,261,2.5
402,40,229,237,260,2.5
401,40,228,238,260,2.5
403,38,227,237,261,2.5
401,37,227,237,259,2.5
401,38,228,238,260,2.5
401,36,228,238,259,2.5
400,41,228,238,259,2.5
401,41,227,237,260,2.5
400,41,227,237,260,2.5
400,41,228,237,262,2.5
399,40,228,237,261,2.5
399,42,227,237,260,2.5
400,41,227,237,259,2.5
401,40,228,237,259,2.5
399,40,228,237,260,2.5
401,40,228,237,260,2.5
399,39,228,238,260,2.5
400,40,228,237,260,2.5
399,40,229,237,261,2.5
400,42,227,237,260,2.5
398,43,228,237,260,2.5
397,42,228,237,260,2.5
400,39,229,238,260,2.5
398,40,226,237,260,2.5
399,42,228,237,261,2.5
396,41,228,237,260,2.5
398,41,228,235,260,2.5
400,40,228,236,261,2.5
399,41,227,237,260,2.5
400,41,228,236,260,2.5
399,41,227,237,259,2.5
398,41,228,237,261,2.5
399,41,229,236,261,2.5
398,40,227,237,260,2.5
396,41,228,236,259,2.5
399,42,228,237,259,2.5
401,42,227,237,260,2.5
401,43,227,237,261,2.5
400,43,228,237,261,2.5
399,42,228,238,260,2.5
397,40,228,237,261,2.5
399,43,228,238,260,2.5
398,39,227,238,260,2.5
397,41,227,237,260,2.5
399,40,228,236,261,2.5
399,39,227,238,260,2.5
401,39,228,237,260,2.5
399,41,227,238,260,2.5
400,41,227,236,260,2.5
401,42,227,238,260,2.5
400,42,227,237,261,2.5
399,42,227,236,260,2.5
400,41,226,236,260,2.5
401,43,227,236,261,2.5
402,43,228,237,261,2.5
401,44,227,237,261,2.5
400,44,227,238,260,2.5
398,43,228,238,260,2.5
401,42,227,238,259,2.5
400,44,227,237,260,2.5
400,45,227,237,260,2.5
399,43,227,237,261,2.5
398,42,227,237,260,2.5
399,42,228,237,260,2.5
399,42,226,237,260,2.5
399,42,227,237,259,2.5
401,42,227,237,259,2.5
400,43,227,236,260,2.5
400,43,227,238,259,2.5
401,43,227,237,260,2.5
400,41,228,237,261,2.5
400,39,227,237,261,2.5
399,40,227,237,260,2.5
401,38,227,236,260,2.5
401,40,227,236,259,2.5
401,40,227,237,260,2.5
402,40,227,237,259,2.5
402,44,227,237,261,2.5
400,44,226,238,261,2.5
400,43,226,237,261,2.5
400,44,226,237,260,2.5
401,43,227,238,261,2.5
402,45,227,237,261,2.5
401,44,227,237,259,2.5
400,44,227,237,261,2.5
401,43,226,237,260,2.5
400,42,227,236,260,2.5
400,43,227,237,260,2.5
403,45,227,237,260,2.5
400,43,227,237,261,2.5
400,42,227,238,262,2.5
400,42,227,237,259,2.5
402,42,227,237,260,2.5
401,44,227,238,261,2.5
401,43,228,237,262,2.5
402,44,227,237,259,2.5
400,43,228,237,259,2.5
402,42,228,237,260,2.5
403,43,227,237,260,2.5
401,44,227,238,259,2.5
402,43,228,237,260,2.5
400,42,227,236,261,2.5
402,44,227,237,260,2.5
399,44,226,237,260,2.5
403,44,227,236,261,2.5
402,43,227,237,260,2.5
404,44,227,236,260,2.5
402,43,227,237,261,2.5
400,45,227,238,261,2.5
402,44,227,238,260,2.5
401,44,226,238,260,2.5
401,44,227,236,260,2.5
402,43,227,236,260,2.5
402,44,226,236,261,2.5
401,45,227,237,260,2.5
401,45,225,236,260,2.5
403,45,227,236,260,2.5
400,45,226,236,260,2.5
403,43,227,237,262,2.5
401,42,227,236,260,2.5
402,43,226,237,259,2.5
402,43,227,238,261,2.5
401,43,227,237,259,2.5
403,41,226,238,259,2.5
403,44,227,237,260,2.5
403,45,227,237,259,2.5
402,43,227,238,260,2.5
402,41,226,236,260,2.5
400,41,227,237,261,2.5
402,42,227,238,261,2.5
403,41,227,237,260,2.5
402,44,228,237,259,2.5
403,45,228,237,260,2.5
402,41,226,237,261,2.5
400,40,227,236,260,2.5
404,42,227,237,260,2.5
404,45,227,237,259,2.5
403,44,228,238,260,2.5
403,44,227,238,260,2.5
401,43,228,237,261,2.5
402,43,227,237,259,2.5
403,43,227,236,259,2.5
404,43,227,237,260,2.5
401,44,228,237,260,2.5
403,42,227,236,260,2.5
403,41,227,236,261,2.5
402,41,228,236,260,2.5
403,42,227,236,259,2.5
403,43,227,236,260,2.5
405,42,227,237,260,2.5
403,41,228,237,259,2.5
402,44,228,237,260,2.5
403,43,227,238,260,2.5
402,43,226,237,260,2.5
403,44,227,236,260,2.5
405,46,227,237,259,2.5
406,45,227,237,260,2.5
406,43,226,236,260,2.5
405,45,227,238,260,2.5
404,44,227,237,262,2.5
400,44,227,236,260,2.5
402,45,227,237,259,2.5
403,44,228,238,261,2.5
401,44,227,237,260,2.5
403,44,227,237,261,2.5
404,44,227,237,260,2.5
404,42,226,237,259,2.5
402,43,226,238,260,2.5
403,45,227,238,260,2.5
402,44,226,237,260,2.5
404,43,226,236,260,2.5
404,42,227,238,260,2.5
404,43,227,236,260,2.5
402,44,227,238,262,2.5
403,43,226,237,260,2.5
400,42,225,237,261,2.5
403,44,226,237,260,2.5
404,43,226,237,260,2.5
403,42,226,238,260,2.5
402,41,227,237,261,2.5
403,43,226,236,259,2.5
406,44,226,238,260,2.5
403,45,226,238,261,2.5
403,43,226,236,260,2.5
400,43,227,238,261,2.5
402,41,226,237,260,2.5
404,41,227,236,260,2.5
404,41,226,237,260,2.5
404,42,227,237,261,2.5
402,42,226,237,260,2.5
403,42,226,236,260,2.5
404,42,226,237,261,2.5
405,42,225,237,260,2.5
405,44,226,236,260,2.5
403,45,226,238,260,2.5
403,44,225,238,260,2.5
403,43,227,238,261,2.5
403,43,226,237,259,2.5
403,42,227,237,260,2.5
401,41,226,238,260,2.5
403,43,226,238,260,2.5
403,38,227,237,260,2.5
404,36,226,236,261,2.5
403,36,225,237,260,2.5
403,39,226,236,260,2.5
404,36,227,237,260,2.5
403,36,226,238,259,2.5
403,40,227,237,261,2.5
402,36,225,238,260,2.5
404,38,227,236,260,2.5
402,40,226,236,260,2.5
404,41,225,237,260,2.5
404,39,226,237,260,2.5
404,44,227,238,260,2.5
403,44,225,237,261,2.5
405,45,226,238,260,2.5
404,47,225,236,260,2.5
404,44,225,236,260,2.5
403,46,225,237,259,2.5
405,45,225,237,260,2.5
405,45,227,237,259,2.5
403,40,226,236,260,2.5
404,41,226,236,260,2.5
404,42,226,237,260,2.5
403,42,226,237,260,2.5
403,41,226,237,259,2.5
403,43,227,237,259,2.5
404,41,227,236,259,2.5
403,42,228,237,259,2.5
404,41,227,237,260,2.5
404,41,226,237,259,2.5
404,40,227,237,259,2.5
403,40,226,237,259,2.5
403,39,227,237,259,2.5
404,39,227,236,259,2.5
404,38,226,236,259,2.5
405,40,228,237,259,2.5
406,40,227,237,258,2.5
403,40,227,237,258,2.5
402,38,227,237,259,2.5
404,39,226,237,259,2.5
406,39,227,236,258,2.5
404,42,227,237,259,2.5
404,41,227,237,258,2.5
404,40,226,238,260,2.5
404,41,226,238,261,2.5
405,40,227,236,259,2.5
403,39,226,236,258,2.5
405,42,227,237,258,2.5
403,42,227,238,259,2.5
404,41,227,236,258,2.5
405,42,227,237,259,2.5
404,40,228,237,259,2.5
403,42,227,237,259,2.5
403,41,227,237,259,2.5
403,41,225,236,258,2.5
406,41,227,236,258,2.5
403,40,226,237,258,2.5
406,40,226,237,258,2.5
405,40,227,236,258,2.5
403,40,227,237,259,2.5
403,40,229,236,259,2.5
404,41,227,237,259,2.5
403,41,227,236,257,2.5
404,42,228,238,260,2.5
403,41,226,236,258,2.5
402,41,227,236,259,2.5
404,42,227,237,258,2.5
405,41,226,237,259,2.5
405,40,226,237,259,2.5
403,41,227,236,259,2.5
402,43,226,237,258,2.5
405,42,227,238,259,2.5
403,41,226,236,259,2.5
406,42,228,237,258,2.5
406,42,227,238,259,2.5
403,42,227,238,258,2.5
403,42,226,238,258,2.5
405,43,226,236,259,2.5
406,42,226,237,259,2.5
404,43,227,237,259,2.5
402,42,227,238,259,2.5
401,40,226,237,258,2.5
403,40,225,237,259,2.5
406,41,227,237,259,2.5
404,40,227,238,259,2.5
404,42,226,236,259,2.5
404,42,225,237,259,2.5
406,40,225,237,259,2.5
406,43,227,238,260,2.5
405,44,227,237,260,2.5
404,44,226,237,259,2.5
406,45,227,237,259,2.5
406,46,227,237,259,2.5
403,40,226,238,259,2.5
405,40,226,238,260,2.5
405,41,226,237,260,2.5
406,42,225,238,259,2.5
403,41,227,238,260,2.5
404,42,226,238,259,2.5
403,42,226,237,261,2.5
406,43,226,237,259,2.5
405,42,226,238,259,2.5
403,42,225,237,260,2.5
405,39,226,238,259,2.5
405,40,227,237,260,2.5
405,44,226,237,260,2.5
405,42,226,237,260,2.5
406,44,226,237,260,2.5
405,41,227,237,260,2.5
405,43,225,238,260,2.5
405,42,226,237,259,2.5
406,42,225,237,260,2.5
404,42,226,238,260,2.5
405,41,227,236,260,2.5
405,40,225,237,260,2.5
405,40,226,237,260,2.5
404,43,226,237,259,2.5
406,42,227,237,260,2.5
405,41,225,237,259,2.5
406,42,224,237,259,2.5
406,42,225,238,260,2.5
404,43,225,237,260,2.5
403,43,225,237,260,2.5
405,43,225,236,261,2.5
407,44,226,237,260,2.5
404,45,226,237,260,2.5
406,44,225,237,261,2.5
404,45,225,237,260,2.5
404,46,225,236,260,2.5
407,43,225,236,260,2.5
404,42,225,236,260,2.5
406,44,225,238,260,2.5
405,43,225,237,261,2.5
404,42,225,236,261,2.5
407,42,225,237,261,2.5
405,41,225,237,262,2.5
404,41,225,236,260,2.5
404,40,225,236,259,2.5
406,40,224,238,260,2.5
407,38,224,237,261,2.5
407,41,226,236,260,2.5
405,39,225,236,260,2.5
406,41,225,237,260,2.5
404,40,224,237,261,2.5
406,39,225,237,260,2.5
404,39,225,236,262,2.5
406,40,225,237,261,2.5
403,39,226,236,261,2.5
404,40,224,236,259,2.5
404,40,225,237,260,2.5
406,42,224,236,261,2.5
404,42,224,237,260,2.5
407,40,225,237,260,2.5
408,41,224,238,261,2.5
406,41,225,236,260,2.5
406,41,225,237,261,2.5
408,43,225,236,259,2.5
408,42,225,237,261,2.5
409,44,224,236,261,2.5
405,42,225,237,262,2.5
406,42,225,237,262,2.5
407,41,225,237,262,2.5
405,41,224,237,261,2.5
407,42,225,236,262,2.5
408,41,225,236,260,2.5
407,43,224,237,261,2.5
404,42,226,237,262,2.5
403,42,225,237,261,2.5
404,42,225,237,261,2.5
401,41,224,237,261,2.5
403,42,224,237,260,2.5
404,43,225,236,259,2.5
406,43,225,236,259,2.5
407,41,226,237,260,2.5
407,43,224,238,260,2.5
403,42,224,236,260,2.5
404,41,225,237,259,2.5
408,43,225,237,259,2.5
408,42,226,237,260,2.5
406,43,225,238,260,2.5
406,43,225,237,260,2.5
404,42,225,237,260,2.5
404,40,226,236,260,2.5
407,42,225,237,260,2.5
404,41,224,237,260,2.5
406,42,225,237,259,2.5
406,43,225,237,259,2.5
406,43,224,236,259,2.5
405,43,225,237,260,2.5
406,44,224,236,260,2.5
407,43,225,237,260,2.5
405,44,225,237,261,2.5
405,45,225,237,261,2.5
408,45,225,236,259,2.5
406,44,225,236,259,2.5
403,43,225,237,259,2.5
403,43,223,237,260,2.5
406,42,224,237,260,2.5
405,43,224,237,259,2.5
406,44,224,237,259,2.5
404,44,225,237,259,2.5
408,44,226,237,260,2.5
405,43,225,237,259,2.5
404,44,224,237,260,2.5
406,45,225,237,260,2.5
406,43,226,237,260,2.5
404,43,225,238,259,2.5
406,44,225,236,260,2.5
406,42,225,237,261,2.5
405,42,225,238,260,2.5
405,41,225,237,260,2.5
405,44,224,238,260,2.5
404,45,224,237,261,2.5
406,46,226,238,260,2.5
407,45,224,236,259,2.5
405,45,226,236,260,2.5
406,46,225,237,261,2.5
405,44,225,237,260,2.5
406,45,225,237,261,2.5
403,46,226,237,261,2.5
405,45,225,238,260,2.5
406,46,225,237,259,2.5
406,47,226,237,260,2.5
404,45,225,238,261,2.5
404,47,225,237,259,2.5
403,48,225,238,261,2.5
406,47,224,237,261,2.5
407,47,225,237,261,2.5
407,48,224,237,260,2.5
408,47,224,237,260,2.5
407,48,225,238,260,2.5
404,48,225,237,261,2.5
403,48,225,237,260,2.5
404,48,224,238,259,2.5
405,48,225,237,259,2.5
405,49,224,237,259,2.5
405,48,225,237,260,2.5
406,48,225,237,261,2.5
404,48,225,236,260,2.5
404,47,226,237,261,2.5
404,47,225,237,260,2.5
407,46,224,236,261,2.5
404,46,225,237,261,2.5
406,46,225,237,260,2.5
407,45,225,238,260,2.5
405,45,225,238,259,2.5
404,43,224,237,259,2.5
405,44,224,238,259,2.5
406,43,225,236,260,2.5
405,44,226,237,261,2.5
405,45,225,237,262,2.5
404,46,225,238,259,2.5
404,45,225,237,259,2.5
405,44,225,236,260,2.5
406,44,225,237,260,2.5
404,44,224,238,260,2.5
406,43,225,238,259,2.5
405,43,226,238,261,2.5
407,43,225,237,259,2.5
404,44,226,237,260,2.5
404,44,224,237,261,2.5
405,43,226,237,260,2.5
404,45,225,237,261,2.5
404,44,226,236,260,2.5
404,43,225,237,259,2.5
406,44,225,237,259,2.5
407,45,225,237,259,2.5
407,45,226,237,259,2.5
405,45,226,237,260,2.5
404,44,226,237,261,2.5
403,43,226,237,261,2.5
404,44,225,237,260,2.5
406,45,225,236,260,2.5
403,41,227,237,261,2.5
406,42,224,238,260,2.5
405,45,226,237,261,2.5
402,44,226,236,260,2.5
406,42,226,236,259,2.5
405,43,226,238,259,2.5
403,42,225,238,259,2.5
405,43,225,238,259,2.5
403,44,225,236,260,2.5
405,42,225,236,260,2.5
404,42,224,237,259,2.5
406,43,224,237,259,2.5
405,44,225,238,260,2.5
404,44,226,238,260,2.5
405,42,226,236,260,2.5
406,45,224,237,260,2.5
408,43,225,238,260,2.5
404,43,225,238,260,2.5
405,49,224,237,261,2.5
406,44,226,237,261,2.5
407,44,225,237,260,2.5
403,44,225,237,260,2.5
404,46,225,237,260,2.5
405,47,226,238,259,2.5
406,47,225,237,260,2.5
405,45,225,239,261,2.5
405,44,226,237,259,2.5
404,46,225,238,261,2.5
404,48,225,237,259,2.5
404,47,226,237,260,2.5
405,44,225,237,259,2.5
404,45,227,238,261,2.5
407,46,225,238,260,2.5
406,45,226,237,260,2.5
406,45,226,237,259,2.5
403,44,226,238,261,2.5
406,45,225,238,260,2.5
408,44,225,237,261,2.5
403,46,225,237,260,2.5
407,43,226,238,260,2.5
406,44,226,238,261,2.5
405,44,226,238,260,2.5
404,46,225,236,261,2.5
407,44,225,237,259,2.5
407,45,226,236,259,2.5
404,46,226,237,260,2.5
404,46,226,237,259,2.5
406,45,225,238,259,2.5
407,45,225,236,260,2.5
406,44,226,237,259,2.5
405,47,225,238,259,2.5
403,49,226,238,260,2.5
405,47,225,237,259,2.5
407,48,224,237,261,2.5
407,48,226,237,260,2.5
406,48,226,237,260,2.5
405,47,225,237,260,2.5
405,47,224,237,260,2.5
404,46,225,238,260,2.5
404,45,225,236,260,2.5
407,45,225,237,260,2.5
406,46,226,237,260,2.5
406,45,224,237,259,2.5
404,46,225,237,259,2.5
405,46,225,236,259,2.5
405,47,225,236,260,2.5
405,46,225,239,260,2.5
406,45,226,237,261,2.5
407,45,226,237,261,2.5
405,45,225,237,259,2.5
406,47,226,237,257,2.5
406,48,225,238,259,2.5
410,47,225,237,259,2.5
408,47,225,239,260,2.5
406,47,225,238,260,2.5
406,47,226,237,259,2.5
405,46,226,238,259,2.5
407,46,226,238,260,2.5
404,47,225,238,259,2.5
404,45,225,238,260,2.5
407,46,226,237,260,2.5
404,45,227,238,259,2.5
408,47,225,238,259,2.5
403,46,226,237,259,2.5
403,47,226,237,259,2.5
404,44,227,237,259,2.5
406,46,226,237,259,2.5
407,46,226,236,260,2.5
405,44,226,237,258,2.5
406,47,225,238,259,2.5
403,46,226,238,259,2.5
406,45,225,237,259,2.5
406,45,226,236,260,2.5
407,46,226,236,259,2.5
405,46,226,238,260,2.5
405,46,225,237,261,2.5
404,45,226,238,260,2.5
405,46,226,237,259,2.5
407,46,225,237,260,2.5
405,47,225,238,260,2.5
405,45,227,238,261,2.5
407,47,225,238,260,2.5
405,45,226,238,261,2.5
405,47,223,237,259,2.5
405,49,225,238,260,2.5
403,45,225,238,261,2.5
403,45,225,237,259,2.5
408,45,226,238,259,2.5
407,48,225,237,259,2.5
404,46,227,237,259,2.5
406,46,225,238,260,2.5
403,47,226,238,259,2.5
404,46,226,238,260,2.5
404,46,226,238,259,2.5
408,46,225,238,259,2.5
404,47,226,239,259,2.5
404,45,224,237,260,2.5
406,47,225,237,259,2.5
406,47,225,236,260,2.5
406,45,226,238,259,2.5
404,44,225,238,260,2.5
405,43,224,238,259,2.5
405,45,225,238,258,2.5
406,48,225,237,260,2.5
408,47,225,238,260,2.5
406,46,226,237,261,2.5
404,45,226,237,261,2.5
403,46,226,237,260,2.5
405,46,225,238,259,2.5
404,45,225,236,259,2.5
406,46,224,237,259,2.5
407,46,225,238,259,2.5
407,47,226,238,259,2.5
408,45,225,238,260,2.5
406,45,226,238,260,2.5
405,46,225,238,260,2.5
403,46,225,237,261,2.5
403,46,226,238,260,2.5
406,44,226,238,259,2.5
407,47,226,238,260,2.5
406,44,227,239,261,2.5
405,46,225,237,260,2.5
405,45,225,236,260,2.5
408,45,226,237,260,2.5
404,45,226,238,259,2.5
407,45,226,238,260,2.5
407,45,226,238,259,2.5
404,45,226,239,260,2.5
404,44,225,238,259,2.5
406,46,227,236,261,2.5
405,46,227,237,260,2.5
404,45,225,238,259,2.5
407,46,226,237,261,2.5
406,47,227,238,260,2.5
407,46,227,237,259,2.5
404,45,226,238,261,2.5
405,44,225,237,258,2.5
405,46,226,237,260,2.5
403,47,226,238,260,2.5
403,45,226,237,260,2.5
405,44,227,237,259,2.5
405,46,226,237,258,2.5
405,46,227,238,260,2.5
405,44,225,238,259,2.5
407,44,226,238,259,2.5
407,45,225,238,259,2.5
405,44,226,238,259,2.5
404,44,226,238,259,2.5
404,45,226,237,259,2.5
405,45,226,237,259,2.5
404,43,227,238,259,2.5
406,44,226,236,260,2.5
404,44,224,238,259,2.5
403,45,225,238,259,2.5
406,46,226,238,259,2.5
404,45,224,237,259,2.5
405,43,226,237,259,2.5
405,44,227,238,258,2.5
403,44,226,237,259,2.5
405,46,226,239,259,2.5
405,46,225,239,261,2.5
404,43,226,238,260,2.5
406,43,227,237,260,2.5
407,46,225,237,259,2.5
407,44,226,238,260,2.5
405,46,226,237,261,2.5
403,44,225,238,259,2.5
403,43,226,238,259,2.5
406,44,226,238,258,2.5
404,43,224,238,260,2.5
405,44,224,237,260,2.5
406,43,226,238,259,2.5
406,47,226,238,260,2.5
403,45,224,237,260,2.5
405,45,224,238,259,2.5
405,45,227,238,259,2.5
408,45,225,237,260,2.5
407,47,226,237,258,2.5
403,46,226,238,261,2.5
403,44,225,236,259,2.5
407,45,226,237,258,2.5
404,44,224,236,260,2.5
406,45,226,237,258,2.5
407,46,226,238,259,2.5
406,45,226,238,258,2.5
402,45,226,237,259,2.5
404,46,226,236,259,2.5
406,45,225,236,259,2.5
405,46,225,237,259,2.5
405,44,224,237,259,2.5
404,46,225,236,259,2.5
405,46,225,238,258,2.5
405,45,226,238,259,2.5
404,45,224,238,259,2.5
403,41,225,237,259,2.5
405,45,225,237,258,2.5
403,45,225,238,260,2.5
406,46,225,236,259,2.5
408,43,225,238,259,2.5
407,46,226,237,259,2.5
404,45,226,236,260,2.5
407,46,224,238,259,2.5
407,48,226,237,259,2.5
405,45,225,239,260,2.5
403,44,226,238,260,2.5
405,47,224,237,259,2.5
405,48,225,238,260,2.5
406,48,224,238,260,2.5
405,47,225,237,258,2.5
406,47,224,237,259,2.5
408,45,225,237,259,2.5
405,46,225,237,258,2.5
407,49,225,238,259,2.5
407,47,226,237,259,2.5
404,46,226,237,258,2.5
404,47,225,238,260,2.5
403,48,225,238,259,2.5
407,46,225,237,258,2.5
406,47,226,238,259,2.5
402,47,225,237,259,2.5
405,45,226,237,258,2.5
405,44,226,236,259,2.5
404,46,225,239,258,2.5
403,46,225,238,259,2.5
406,44,225,238,259,2.5
406,45,225,238,258,2.5
402,48,225,238,259,2.5
404,48,225,238,260,2.5
405,47,226,237,260,2.5
403,44,226,238,259,2.5
406,46,224,238,259,2.5
404,45,225,238,258,2.5
403,45,226,237,259,2.5
404,46,224,238,259,2.5
404,49,224,238,258,2.5
407,46,224,237,259,2.5
404,45,225,237,258,2.5
406,47,225,237,258,2.5
404,47,225,237,258,2.5
404,48,226,237,259,2.5
406,44,225,238,258,2.5
405,44,226,238,261,2.5
406,44,224,236,259,2.5
405,45,224,238,260,2.5
408,46,225,237,258,2.5
409,45,226,238,259,2.5
408,46,226,238,258,2.5
405,45,226,239,259,2.5
404,44,225,237,258,2.5
407,44,226,237,258,2.5
406,45,225,238,257,2.5
408,45,225,238,258,2.5
403,44,224,237,258,2.5
404,43,225,238,258,2.5
404,44,226,236,259,2.5
406,45,225,237,258,2.5
406,46,226,238,258,2.5
404,44,226,238,258,2.5
403,45,224,237,258,2.5
408,46,225,237,260,2.5
406,49,226,237,259,2.5
407,46,225,238,258,2.5
406,46,225,238,259,2.5
403,47,225,238,259,2.5
407,47,225,237,259,2.5
406,47,224,238,258,2.5
407,46,225,236,258,2.5
407,48,225,237,260,2.5
404,45,226,238,258,2.5
403,47,225,238,258,2.5
406,48,226,238,259,2.5
404,47,226,238,259,2.5
407,46,226,237,258,2.5
408,46,226,238,259,2.5
405,47,226,238,258,2.5
404,46,224,238,258,2.5
404,46,225,238,258,2.5
405,45,225,236,258,2.5
403,45,226,238,259,2.5
406,47,226,238,258,2.5
405,47,226,238,260,2.5
405,46,226,236,258,2.5
406,48,225,237,259,2.5
406,46,225,238,258,2.5
406,46,226,237,258,2.5
403,45,225,236,259,2.5
406,44,226,237,258,2.5
403,43,225,238,260,2.5
407,45,225,238,258,2.5
407,47,225,238,259,2.5
405,46,226,238,258,2.5
402,44,225,237,259,2.5
404,46,224,237,259,2.5
404,47,224,237,259,2.5
405,46,224,237,258,2.5
406,46,224,238,258,2.5
405,46,224,238,259,2.5
405,48,225,238,259,2.5
403,46,225,236,260,2.5
403,46,224,237,260,2.5
403,46,224,236,259,2.5
404,46,225,239,259,2.5
406,45,224,237,258,2.5
406,44,224,238,259,2.5
403,44,224,238,260,2.5
407,46,224,237,260,2.5
407,44,224,237,260,2.5
404,43,224,238,259,2.5
404,42,224,238,260,2.5
408,43,225,237,260,2.5
408,44,224,238,260,2.5
407,44,225,238,259,2.5
405,41,224,238,260,2.5
406,41,224,237,259,2.5
408,40,224,237,259,2.5
410,44,224,237,259,2.5
410,45,225,238,260,2.5
408,44,225,238,259,2.5
407,44,225,238,260,2.5
407,43,225,238,259,2.5
407,45,224,238,260,2.5
405,39,225,237,259,2.5
406,41,225,238,259,2.5
409,41,225,237,260,2.5
409,40,225,237,259,2.5
408,40,225,237,260,2.5
408,40,226,237,260,2.5
407,42,225,237,259,2.5
409,41,224,237,260,2.5
408,44,225,237,259,2.5
407,44,224,237,259,2.5
406,47,224,238,260,2.5
409,46,225,237,259,2.5
408,46,225,237,259,2.5
409,46,225,238,259,2.5
409,47,224,237,259,2.5
409,45,226,237,259,2.5
409,45,225,239,260,2.5
409,46,225,237,260,2.5
403,44,225,237,259,2.5
407,44,225,237,258,2.5
407,43,226,237,259,2.5
408,45,225,239,260,2.5
408,44,225,238,260,2.5
408,43,225,237,258,2.5
409,44,225,238,260,2.5
407,43,226,238,259,2.5
410,44,225,238,259,2.5
407,43,224,238,259,2.5
406,43,226,238,258,2.5
407,44,225,236,259,2.5
408,46,226,236,259,2.5
406,45,224,238,259,2.5
403,45,225,237,260,2.5
408,44,225,236,257,2.5
407,46,224,239,259,2.5
404,43,226,238,259,2.5
406,44,226,236,259,2.5
408,44,226,237,259,2.5
408,43,226,238,259,2.5
407,42,226,237,259,2.5
405,42,225,237,259,2.5
408,45,226,238,260,2.5
407,42,225,237,258,2.5
407,43,224,237,259,2.5
406,43,226,238,260,2.5
406,42,226,237,260,2.5
407,41,225,237,258,2.5
406,42,226,238,260,2.5
408,44,226,238,259,2.5
408,45,225,238,259,2.5
406,42,226,238,259,2.5
407,44,226,239,259,2.5
407,43,226,237,260,2.5
408,44,226,238,258,2.5
406,41,226,237,259,2.5
408,44,226,238,260,2.5
409,45,226,237,260,2.5
408,43,226,237,260,2.5
409,44,226,237,260,2.5
408,45,226,237,259,2.5
409,45,225,237,259,2.5
409,45,227,238,259,2.5
406,44,226,239,259,2.5
406,45,224,238,260,2.5
399,54,236,244,270,3.5
400,54,236,243,270,3.5
401,58,236,244,270,3.5
400,55,236,244,269,3.5
400,59,236,244,270,3.5
399,58,236,243,270,3.5
399,64,236,243,270,3.5
400,65,236,243,269,3.5
400,65,235,244,269,3.5
401,61,236,243,269,3.5
400,59,236,243,268,3.5
399,63,236,243,268,3.5
400,60,236,242,269,3.5
401,59,235,244,270,3.5
400,63,235,243,269,3.5
400,64,236,243,270,3.5
400,63,236,243,269,3.5
400,64,236,244,270,3.5
399,63,236,244,269,3.5
399,63,236,243,270,3.5
399,61,236,243,270,3.5
400,64,236,244,269,3.5
399,62,236,244,270,3.5
399,60,235,244,270,3.5
400,62,236,244,270,3.5
400,63,236,244,269,3.5
399,61,234,244,268,3.5
402,63,236,244,268,3.5
400,61,236,244,267,3.5
401,54,235,244,269,3.5
399,53,236,243,270,3.5
401,60,235,244,270,3.5
400,61,235,244,270,3.5
399,48,236,244,268,3.5
405,49,236,244,268,3.5
405,50,236,243,270,3.5
405,55,235,243,269,3.5
405,57,236,244,269,3.5
404,61,236,244,268,3.5
406,63,236,244,268,3.5
405,63,236,244,268,3.5
406,63,236,243,268,3.5
403,63,236,244,269,3.5
404,62,235,243,268,3.5
404,63,236,244,268,3.5
403,62,235,243,268,3.5
404,62,236,244,268,3.5
406,62,236,244,268,3.5
404,62,236,243,269,3.5
403,62,236,245,268,3.5
403,57,236,244,270,3.5
406,55,236,243,269,3.5
406,56,236,243,268,3.5
404,54,236,244,268,3.5
405,55,236,244,268,3.5
406,55,236,244,269,3.5
404,56,236,244,268,3.5
406,55,235,244,268,3.5
404,48,236,243,269,3.5
406,53,235,244,268,3.5
406,52,236,243,268,3.5
405,51,235,245,268,3.5
404,51,235,243,269,3.5
406,53,235,243,268,3.5
405,53,235,244,268,3.5
404,54,236,243,268,3.5
404,53,234,244,268,3.5
406,55,236,244,268,3.5
403,55,236,244,268,3.5
403,56,235,244,269,3.5
404,55,236,243,268,3.5
406,56,236,244,268,3.5
404,55,236,244,268,3.5
407,56,236,243,268,3.5
406,53,236,243,267,3.5
406,58,235,244,269,3.5
407,58,236,244,268,3.5
407,60,236,245,268,3.5
406,61,236,244,268,3.5
405,62,236,244,268,3.5
407,63,236,244,267,3.5
408,62,236,243,267,3.5
407,62,235,244,267,3.5
407,64,235,244,267,3.5
406,63,236,244,267,3.5
406,62,235,243,267,3.5
407,61,236,244,267,3.5
407,61,236,243,267,3.5
406,62,235,244,267,3.5
406,62,236,244,265,3.5
407,62,236,244,265,3.5
406,61,236,244,266,3.5
406,58,235,243,265,3.5
406,58,236,244,265,3.5
406,57,235,244,264,3.5
407,57,236,244,264,3.5
406,58,236,244,263,3.5
407,56,235,245,263,3.5
407,55,236,243,262,3.5
407,55,235,244,263,3.5
407,55,235,244,262,3.5
407,55,236,244,262,3.5
407,55,236,245,260,3.5
406,56,234,244,261,3.5
407,57,236,243,260,3.5
407,58,235,244,259,3.5
408,57,235,244,259,3.5
406,58,236,244,257,3.5
408,58,236,244,257,3.5
408,57,236,243,257,3.5
